gene,log2FoldChange,t_statistic,p_value,p_adjusted,q_value,significant,significant_fdr
PLPP1,-0.14322373120806553,-1.1429587965906778,0.26996096959146987,1.0,0.6963897009607,False,False
PLPP2,0.5129980530307545,3.116102860497081,0.005840348731462378,1.0,0.2046850797062639,False,False
PLPP3,-0.445583595033165,-2.5908950246091194,0.017018835416711727,1.0,0.2921143445593899,False,False
PLPP4,0.07604847054658492,0.34435317629269746,0.7355397556387724,1.0,0.9312935958526404,False,False
PLPP5,-0.12668811697412075,-0.6572762343248004,0.526015156356787,1.0,0.8517490304573896,False,False
PLPP6,0.19902371096329485,1.0116071720948698,0.3281462329662734,1.0,0.7425615920937829,False,False
PLPP7,0.023464852709274453,0.11213862586014418,0.9125116681284804,1.0,0.9775802765947516,False,False
PLPPR1,0.014525000252092468,0.05165464405850702,0.9596419466105206,1.0,0.9888204378123063,False,False
PLPPR2,0.07985367072286653,0.6676263118430364,0.5123593089785291,1.0,0.8468068700886858,False,False
PLPPR3,-0.5253318447389237,-1.2853772311224065,0.2159823037280018,1.0,0.6491813501302292,False,False
PLPPR4,-0.5894528715031662,-1.92010233625819,0.06952528130017498,1.0,0.461567073928287,False,False
PLPPR5,0.17149021638835293,0.5666596470478791,0.5784547019563282,1.0,0.8735732058888881,False,False
PLRG1,-0.1439075546938131,-1.0832526790903072,0.2932140633434652,1.0,0.7153809949813987,False,False
PLS1,0.4407981469444042,0.959583686341299,0.35091069041399414,1.0,0.7578820419608322,False,False
PLS3,-0.14345478491344643,-1.2688570174541192,0.22154382269710368,1.0,0.6561287690616924,False,False
PLSCR1,0.16009078353630013,0.4718097708124445,0.6433023657125233,1.0,0.8991652243461143,False,False
PLSCR2,-0.4169428640908128,-1.2755876499524765,0.21828866615406156,1.0,0.6525514532550981,False,False
PLSCR4,-0.0949690663862981,-0.45021718230704366,0.6570362282583895,1.0,0.9052073628877809,False,False
PLTP,0.09990127894129319,0.499410611850416,0.6222814504523582,1.0,0.8913470370303557,False,False
PLVAP,-0.18529392529066513,-0.5070872061764932,0.6171453370936947,1.0,0.8898345065132477,False,False
PLXDC1,0.0991940849853643,0.48383201828987954,0.6355918975564987,1.0,0.8968448480329833,False,False
PLXDC2,0.1972687884367197,1.5974605478638118,0.13559999984159699,1.0,0.56629874593554,False,False
PLXNA1,-0.02753858083823779,-0.1746216592960644,0.8637783888505894,1.0,0.9662170626945111,False,False
PLXNA2,0.12070945100084707,0.6391009779480685,0.5324919532792445,1.0,0.854261588363813,False,False
PLXNA3,-0.1458908584694596,-0.6822214974095752,0.5049877352192945,1.0,0.8440289146604012,False,False
PLXNA4,-0.38368716322128016,-1.798895248707276,0.08637374431984386,1.0,0.4976347174733255,False,False
PLXNB1,0.09830527376758713,0.4702954979709888,0.6465121245998482,1.0,0.9005812487441592,False,False
PLXNB2,0.3016194669016059,1.177975306056982,0.2627439207268825,1.0,0.6917088416472128,False,False
PLXNB3,-0.0883235264175557,-0.4109245900606729,0.686755456373494,1.0,0.9160113703633042,False,False
PLXNC1,0.06386423057747592,0.38621724909868366,0.7038145111077574,1.0,0.9204200358220626,False,False
PLXND1,-0.008747684252075949,-0.0558059397654276,0.9561015132077862,1.0,0.9879085885769046,False,False
PM20D1,0.36998320043838717,0.9300104658195552,0.3715493493672659,1.0,0.7713825217872672,False,False
PM20D2,0.20535145872133498,1.2749879646729978,0.22085794661006178,1.0,0.6550839069650757,False,False
PMAIP1,-0.39880479683924897,-1.029711043498375,0.3186805122798427,1.0,0.7352003444296604,False,False
PMCH,-0.16750086206478532,-0.2212267234356284,0.8277712223976664,1.0,0.9556590617019262,False,False
PMCHL1,-0.15250146900989936,-0.5735106244484319,0.572510927030552,1.0,0.8706577733734677,False,False
PMCHL2,0.42310316581774066,0.8320694562121133,0.41919598671702896,1.0,0.7992941246815237,False,False
PMEL,1.0078982318566654,1.909629332624128,0.08297231770400718,1.0,0.4908159979062951,False,False
PMEPA1,0.29954347278703075,1.9061486767473923,0.07393803679914862,1.0,0.4725912446680212,False,False
PMF1,-0.39666233814266505,-3.2014708414146993,0.004049823778755617,1.0,0.18638112829606718,False,False
PMF1-BGLAP,0.6386628520445035,2.8613779186283206,0.014167745100190001,1.0,0.27584982293305776,False,False
PMFBP1,-0.2571112699374667,-0.409639739996831,0.6872888619327316,1.0,0.9160113703633042,False,False
PML,0.06548814364920474,0.4301565022736305,0.6734800983688545,1.0,0.9112066987522356,False,False
PMM1,0.06021810572989139,0.6015312271186682,0.5575609396569814,1.0,0.8630367514448064,False,False
PMM2,-0.33793767980457146,-0.7002255764526369,0.49153479164682773,1.0,0.8372708683158119,False,False
PMP2,-0.06704463310058273,-0.40890635964010064,0.6865875693133352,1.0,0.9160113703633042,False,False
PMP22,-0.05348774850757465,-0.2646631560837007,0.7936684148003429,1.0,0.9464294214172284,False,False
PMPCA,-0.31847842732631726,-3.239283839065604,0.0036312067258876834,1.0,0.18339542379908502,False,False
PMPCB,0.042553627693573404,0.41756188666417093,0.680356321426336,1.0,0.913919644938081,False,False
PMS1,0.2905454079721794,2.4158509138603566,0.03621639291947218,1.0,0.36298301150225826,False,False
PMS2CL,-0.2602488169487023,-3.011955122632125,0.006464581841603499,1.0,0.21072013092998554,False,False
PMS2P1,-0.3421981875138407,-4.568638834908336,0.00022243517810946342,1.0,0.06885441063596867,False,False
PMS2P2,-0.3586620039702533,-0.5918945505870968,0.5634773177962918,1.0,0.8656801345259382,False,False
PMS2P3,-0.2304360853860059,-2.367022608577875,0.029937677540520125,1.0,0.34359566495760735,False,False
PMS2P4,-0.3013705863994711,-0.541474875825579,0.5956281653100892,1.0,0.8812050139199264,False,False
PMS2P5,-0.19485237325439364,-1.0765080730091976,0.2954210557311362,1.0,0.7164892971586678,False,False
PMS2P9,-0.3336603746914708,-3.6647379266351994,0.0014207250265995891,1.0,0.1352918871230998,False,False
PMVK,-0.09733996399980249,-1.0477621315493673,0.30973234501334057,1.0,0.7280065970054741,False,False
PNCK,-0.20075059081685076,-0.773068999026138,0.44884892327415876,1.0,0.8145107140496617,False,False
PNISR,0.5947050650093821,3.272971859013812,0.005350034396402994,1.0,0.19652986532498967,False,False
PNKD,-0.16310854141305597,-2.727010212835181,0.014718087082391342,1.0,0.2792337404632938,False,False
PNKP,-0.3492106360246634,-2.286557881899205,0.03272411724397006,1.0,0.35434550041194085,False,False
PNLDC1,0.13907994848824146,0.6138888581721413,0.5481987051618813,1.0,0.8598876943901215,False,False
PNLIP,0.4444178404187089,0.5813052603662597,0.5723027903091666,1.0,0.8704783951720113,False,False
PNLIPRP1,0.583347682864976,1.2843217605354709,0.22203760064067204,1.0,0.6563479545562162,False,False
PNLIPRP2,-0.3454342867283793,-0.6802356950172314,0.5038099370721514,1.0,0.8440289146604012,False,False
PNLIPRP3,1.3998628269395788,2.241053127985543,0.038902489464613714,1.0,0.37319228625156836,False,False
PNMA1,-0.0560362092703528,-0.35802791364521735,0.7247704185500191,1.0,0.9270587447738843,False,False
PNMA2,-0.3436199443923176,-1.0841427340512115,0.2935593618330735,1.0,0.7154108875206773,False,False
PNMA3,-0.559150355452096,-1.972774963471613,0.07091523799536853,1.0,0.46566814931683465,False,False
PNMA6A,-0.4860284907114032,-1.6310475078330755,0.11942294577406466,1.0,0.544082419687129,False,False
PNMAL1,-0.47389600426138045,-1.4962192510111767,0.15547301957026496,1.0,0.5910418262803274,False,False
PNMAL2,-0.5680275251123552,-1.0741601904480247,0.2973952657318793,1.0,0.7183516449803411,False,False
PNMT,0.8180231124932753,1.4687259576921636,0.1672611165676654,1.0,0.6049974258697318,False,False
PNN,0.08151834651574319,1.077287286330515,0.29252374241385404,1.0,0.7149462060067643,False,False
PNO1,-0.16595399808119105,-0.9217848174000229,0.37434460070225717,1.0,0.7736470344810207,False,False
PNOC,0.06980684524827296,0.0970770908026439,0.9245800219513356,1.0,0.9799203093561267,False,False
PNP,0.4061428492383543,1.1666555177819882,0.27020682666416546,1.0,0.6963897009607,False,False
PNPLA1,0.08173281958513856,0.1323552304664329,0.8964866410072255,1.0,0.9747613613611679,False,False
PNPLA2,0.2158499487314005,0.8969492119024722,0.39242288296979566,1.0,0.7843698946532706,False,False
PNPLA3,-0.17555272720667947,-0.5167833111037817,0.6107808384913915,1.0,0.8872752424256972,False,False
PNPLA4,-0.3548501903562755,-1.5812453569144451,0.12800675288536184,1.0,0.5553354513166108,False,False
PNPLA5,0.7286416034845677,1.3638214883192101,0.1898903466596506,1.0,0.626340813378633,False,False
PNPLA6,0.47391105066214756,3.1509185645927227,0.00484984133161987,1.0,0.19472531090036924,False,False
PNPLA7,-0.1786291003880227,-0.5112643805955813,0.614259473168633,1.0,0.8886489262427263,False,False
PNPLA8,-0.044103518675665754,-0.40267591484009474,0.695452773738036,1.0,0.9190841262607125,False,False
PNPO,-0.24336091671484272,-1.7861067143653437,0.10140514295082094,1.0,0.5221975250967007,False,False
PNPT1,0.7140401155506932,4.60896594111466,0.00029491372246200336,1.0,0.0763989565989389,False,False
PNRC1,0.42940473161947956,1.7030811593340285,0.11448104907506812,1.0,0.5392208926818516,False,False
PNRC2,0.24636710082015334,1.9049024527446783,0.08051255504707051,1.0,0.48615639315405706,False,False
POC1A,-0.5410696506093364,-2.495814093468295,0.02208962917593368,1.0,0.3137764123923036,False,False
POC1B,-0.055285799307395855,-0.2764881637861463,0.7853171961981148,1.0,0.9443417498804819,False,False
POC1B-GALNT4,-0.21643023592190058,-0.7667841424296112,0.4547785806429665,1.0,0.81802868565566,False,False
POC5,-0.08553884176972204,-0.5713993092089551,0.5735888420585246,1.0,0.8713204235007004,False,False
PODN,0.155730061813653,0.6129252090520075,0.5468598426590621,1.0,0.8592776725742313,False,False
PODNL1,0.539499680489615,2.408233102535946,0.027488318543347212,1.0,0.3350611494988908,False,False
PODXL,0.18873044456974064,0.8651965704142687,0.4033249639886593,1.0,0.7909539492356915,False,False
PODXL2,-0.36082463220672256,-1.787916518309961,0.09135891117066806,1.0,0.5063541179477113,False,False
POF1B,-0.39472192549713325,-1.0720698510471471,0.3014180687626249,1.0,0.7221042264734845,False,False
POFUT1,0.108016212190706,0.31983184864253117,0.7531463026052766,1.0,0.9366548132798778,False,False
POFUT2,0.0014370243748391687,0.009581088746088944,0.9925218261006442,1.0,0.9974546468701148,False,False
POGK,0.4613801923701937,5.309622950958554,3.757972370102957e-05,0.815818221825651,0.04584755243720225,False,True
POGLUT1,0.38376930216443395,2.6378115302475593,0.01844417710710109,1.0,0.2993218393586425,False,False
POGZ,0.3151486455820667,2.280944192367096,0.041385934895429285,1.0,0.3836914122410367,False,False
POLA1,0.44654442562150454,3.664497658114013,0.002420318046156869,1.0,0.16786800148249031,False,False
POLA2,0.22457997565381316,1.174568987075446,0.2623871139095515,1.0,0.6916191522659991,False,False
POLB,-0.01672321753091044,-0.08338010516466063,0.9342868898785965,1.0,0.9823162001222631,False,False
POLD1,0.4856801158057662,1.2000476468445789,0.24291392288632846,1.0,0.6762740279758651,False,False
POLD2,-0.1752417243210882,-1.582180167922337,0.12938740701376172,1.0,0.5562666177362973,False,False
POLD3,0.27688950312100324,2.109523649174173,0.051289351968862945,1.0,0.4170249614884851,False,False
POLD4,-0.04235795323073255,-0.08862794503256205,0.9306991950967544,1.0,0.9811600806967249,False,False
POLDIP2,-0.1286647346133476,-1.5848168283494528,0.1348481850414059,1.0,0.564861221891358,False,False
POLDIP3,0.2172916448326605,2.401051988425541,0.025745307870670336,1.0,0.3296383796971865,False,False
POLE,0.4909743399911122,1.1310744359359999,0.28187405152132755,1.0,0.7048149947565653,False,False
POLE2,-0.13186554197746592,-0.39312508700631127,0.7003715560769821,1.0,0.9200007428729009,False,False
POLE3,-0.028795244124921737,-0.20676408796688675,0.8395238040677065,1.0,0.9596051683264566,False,False
POLE4,-0.04504061757603228,-0.37205038899005893,0.71342631243178,1.0,0.9238709029218272,False,False
POLG,0.29722778101279346,3.0493986786683114,0.008360525874285455,1.0,0.23449438786158006,False,False
POLG2,0.23808760489012393,1.7617694557416843,0.09481447077355394,1.0,0.513493443064587,False,False
POLH,0.1710561693924415,1.0539328250585744,0.30594260939579765,1.0,0.7262666055082965,False,False
POLI,0.034293302968010586,0.22504589432905162,0.8254678415091435,1.0,0.955380997564749,False,False
POLK,-0.07991683611958589,-0.4588388269918976,0.6526533338318539,1.0,0.9024803838978253,False,False
POLL,-0.31508609369792495,-0.924796864600247,0.3646741938933623,1.0,0.7653433947439097,False,False
POLM,0.24098026759624158,0.9371974490943253,0.3592550259312592,1.0,0.762481285479146,False,False
POLN,0.17691138674416607,1.0321127508436376,0.31658183144687047,1.0,0.7333105192673944,False,False
POLQ,-0.2504277455697208,-0.6862099884262534,0.5013179515533258,1.0,0.8434038262991596,False,False
POLR1A,-0.03246011669988036,-0.1537355619244228,0.8800074418122737,1.0,0.9708415786856861,False,False
POLR1B,0.13662664681523307,0.8460317891741612,0.4112294768843813,1.0,0.7962344553766529,False,False
POLR1C,-0.0013679252430103261,-0.01290433527388367,0.9898708198178533,1.0,0.9968504721169819,False,False
POLR1D,0.03365348216655484,0.26170929172442564,0.7976423475832679,1.0,0.9473265870549962,False,False
POLR1E,0.04428892753899305,0.3026757723872547,0.7654056402963634,1.0,0.9401304018653602,False,False
POLR2A,0.15891077889598826,0.9583476655266064,0.35634543638167354,1.0,0.7614827323958806,False,False
POLR2B,-0.06690090395799864,-0.5454689772966268,0.5918571491126936,1.0,0.8796528804926881,False,False
POLR2C,-0.20309466387345854,-3.0740711729265744,0.0058355761213143426,1.0,0.2046850797062639,False,False
POLR2D,0.08275534101812987,0.840575194083209,0.4114760443799838,1.0,0.7963021548361342,False,False
POLR2E,-0.2962648086826114,-1.9413885301113265,0.07277463664548449,1.0,0.46922025154048785,False,False
POLR2F,0.0350881767750133,0.2406420710859127,0.8139901628832754,1.0,0.9521094902580777,False,False
POLR2G,-0.10398414875810147,-0.6819319186525522,0.5048339644096937,1.0,0.8440289146604012,False,False
POLR2H,0.2657922920124003,2.867558790119823,0.009494281454482816,1.0,0.24315666852287846,False,False
POLR2I,-0.16260565357422685,-1.4140622672891479,0.17158378614125544,1.0,0.6073806519577816,False,False
POLR2J,-0.0019209440255529842,-0.016145923704966446,0.9873495982174813,1.0,0.9966493567414811,False,False
POLR2J2,-0.45298196090445497,-1.6677346286314727,0.11107517781201025,1.0,0.5333623169920219,False,False
POLR2J4,0.08560895344756503,0.44796044354399567,0.6596932685869346,1.0,0.9052763071698203,False,False
POLR2K,-0.3316964200587673,-2.960383374318831,0.008840951935007356,1.0,0.2378645446198526,False,False
POLR2L,-0.34230644786829423,-2.0096806127573177,0.06145315770554995,1.0,0.4437146980664604,False,False
POLR3A,-0.3511274095581314,-2.4936522106522467,0.020612101009833506,1.0,0.30564760985141776,False,False
POLR3B,0.035326568113286605,0.2547169021226229,0.8038021846736267,1.0,0.9492505493860408,False,False
POLR3C,-0.15738873157380873,-0.8852353997655371,0.3916916398192811,1.0,0.7841229858367541,False,False
POLR3D,0.03309050941879921,0.10280842754952278,0.919021394495993,1.0,0.9790477698063359,False,False
POLR3E,0.08278815780870441,0.2604571626007402,0.7978339778107834,1.0,0.9473265870549962,False,False
POLR3F,-0.3443104842156153,-1.162141719475637,0.26198402606132504,1.0,0.6913104681858886,False,False
POLR3G,-0.22209688677924166,-1.6462019783632706,0.12267103336136212,1.0,0.5469429992281394,False,False
POLR3GL,0.17902867109549625,1.462377872908183,0.16320296770022338,1.0,0.6016005591177526,False,False
POLR3H,-0.14559764177185208,-1.056047295178629,0.30804723496057296,1.0,0.727628515383697,False,False
POLR3K,0.1589605010300854,1.1316915383969464,0.2791563879865373,1.0,0.7025511276141594,False,False
POLRMT,0.2508742381092386,1.4594740067158056,0.17307060745134417,1.0,0.6087089055526441,False,False
POM121,-0.273160937666999,-1.0842899571499556,0.29191841204645047,1.0,0.7145985699810511,False,False
POM121C,0.057331502996760264,0.5352868553206942,0.6035378140782122,1.0,0.8841569770652871,False,False
POM121L10P,-0.1819793095377662,-0.7231930108085862,0.4792469042597346,1.0,0.8291611046199366,False,False
POM121L12,0.2271855756458221,0.7879587356562251,0.4436711658006741,1.0,0.8121890040476338,False,False
POM121L2,-0.3310227831335588,-1.0841220908190643,0.2900436311059297,1.0,0.7129254062136127,False,False
POM121L8P,0.11727754719601702,0.36467260547260305,0.7188591640068154,1.0,0.925111956335524,False,False
POM121L9P,-0.3072480483882254,-0.8094964672365994,0.4308570791315684,1.0,0.8058787902609014,False,False
POMC,-0.2863770156300438,-0.53170298664751,0.6006633567357778,1.0,0.8836646527155988,False,False
POMGNT1,-0.044355028606574365,-0.3945190504694473,0.6986791939561158,1.0,0.9196402486869167,False,False
POMGNT2,0.03331417549237958,0.21250748335578826,0.8343170905675196,1.0,0.9577036216503515,False,False
POMK,0.32443903009273356,0.6521629063719593,0.5225459087551435,1.0,0.8511225394431247,False,False
POMP,-0.3049158233631779,-2.623177026393202,0.02541775138106265,1.0,0.3280582430032634,False,False
POMT1,-0.009382633935615559,-0.06888076683396613,0.9459249561571812,1.0,0.98616419303962,False,False
POMT2,0.06729833383129247,0.44949551698933027,0.6589293518528235,1.0,0.9052763071698203,False,False
POMZP3,0.09761434106192635,0.35381665205610013,0.7289336001206143,1.0,0.9287564331967916,False,False
PON1,-0.13371839934077112,-0.6395681451112971,0.5290840163342986,1.0,0.8526893584459322,False,False
PON2,0.08167504319867902,0.5584681475715181,0.5821668371073211,1.0,0.8749453044569406,False,False
PON3,-0.4288568219584681,-1.1947127539002556,0.2533480209228981,1.0,0.6848885841372766,False,False
POP1,0.01440420741877002,0.060270794807395625,0.9525509828749554,1.0,0.9875707418240713,False,False
POP4,-0.1613872111534853,-1.6201881840993508,0.1259894471200112,1.0,0.5528369202694944,False,False
POP5,0.08947260121362532,0.6469677096022728,0.525236626739442,1.0,0.851637995046561,False,False
POP7,-0.05439846368347201,-0.3020851093344286,0.7666935900265857,1.0,0.940132010039382,False,False
POPDC2,0.1306255687946427,0.729046100905814,0.47779211844321773,1.0,0.8285317596680097,False,False
POPDC3,0.2539889573809715,1.5738257618409344,0.13045979303457841,1.0,0.5575101667298549,False,False
POR,-0.012765050080021823,-0.07696864501808366,0.9399812389361099,1.0,0.9844485046303258,False,False
PORCN,-0.023074599108311666,-0.18264509994068312,0.857316131157126,1.0,0.9639755472776738,False,False
POSTN,0.1658453081372815,0.38587272147495033,0.7063004231849518,1.0,0.920773396898173,False,False
POT1,-0.13597390539405652,-1.2735624714922835,0.21824021207482786,1.0,0.6524964555753253,False,False
POT1-AS1,-0.3342070743656631,-0.723750888534291,0.4776908474296724,1.0,0.8285086419347659,False,False
POTEKP,-0.1600614027438585,-0.863863427931716,0.3966509983155054,1.0,0.787894274172505,False,False
POTEM,0.36687102818046124,0.7899302843013651,0.4418303220154743,1.0,0.8113968902352455,False,False
POU1F1,0.09755648598466227,0.2054350287272028,0.8395495399154448,1.0,0.9596051683264566,False,False
POU2AF1,-0.5558486614926039,-1.4553543671196716,0.15943714050374455,1.0,0.5970710510946681,False,False
POU2F1,0.2986884285892897,2.659288097959517,0.018340901278230046,1.0,0.2989208902770991,False,False
POU2F2,0.0902199970442954,0.4218158769742409,0.6786822380780954,1.0,0.9133084593658982,False,False
POU2F3,-0.4146002651739833,-0.75178566319634,0.4598045427958776,1.0,0.8198605698389293,False,False
POU3F1,0.30448849301394043,0.9628222978962816,0.34848356073196934,1.0,0.757022722598868,False,False
POU3F2,-0.28504492610516685,-1.6360975695956377,0.12909949936930246,1.0,0.5562666177362973,False,False
POU3F3,0.32773394945423373,3.5086996714293237,0.002641102012788298,1.0,0.17269784215548542,False,False
POU3F4,0.42336779385781576,0.9224559541149262,0.37005137742256927,1.0,0.7699982060237429,False,False
POU4F1,0.675973023905895,1.229217610426606,0.24098970532709868,1.0,0.674627556381841,False,False
POU4F2,0.5405501123675824,1.492828216523261,0.16395405351406456,1.0,0.60230851906249,False,False
POU4F3,-0.9812720709646503,-2.286410020519458,0.035976523477067326,1.0,0.36295433946740774,False,False
POU5F1B,0.8783838817438525,1.909231525534604,0.07468727209089475,1.0,0.4745057037814557,False,False
POU5F1P3,-0.4760883319065279,-1.3432842127348825,0.19400549079606233,1.0,0.630017232564206,False,False
POU5F1P4,0.49973175084148513,1.2771135223599466,0.21976066839048736,1.0,0.6543735189321694,False,False
POU5F2,1.2210687002814138,2.0658459878256914,0.058492812113970005,1.0,0.43677015839462924,False,False
POU6F1,0.14248640667585377,1.2717332617399641,0.21686879566751913,1.0,0.6508583862312837,False,False
POU6F2,-0.1449962631082935,-0.24489644714121508,0.8096137032184005,1.0,0.9507432823750184,False,False
POU6F2-AS2,0.5549530668358116,0.633414650633075,0.5364533182885024,1.0,0.8550561737683625,False,False
PP12613,0.4348337076677855,0.8042085649708094,0.43355652965980085,1.0,0.8068453468067212,False,False
PP12708,-0.7418809500479377,-1.2681385936396683,0.2221200648233199,1.0,0.6563479545562162,False,False
PP12719,0.2675106142013446,0.4457784129860967,0.6610660116655757,1.0,0.905307661343673,False,False
PP13439,1.1455544768507244,1.970583007173872,0.069306322463208,1.0,0.4611985102549044,False,False
PP14571,-0.5765670427326324,-1.6764463224237156,0.10719615168956094,1.0,0.5293724424542035,False,False
PP2672,0.07091455625753351,0.13382928317219714,0.8953440120390797,1.0,0.9747308167555914,False,False
PP2D1,-0.3895711780869098,-1.0164038091271972,0.32124282555667266,1.0,0.7374244872201865,False,False
PP7080,0.13427491281689186,0.7709641665658756,0.4557269693849947,1.0,0.8183784248803747,False,False
PPA1,0.16564616420226486,1.0160818928190087,0.32056619686336785,1.0,0.7365761608495822,False,False
PPA2,-0.16054542404874894,-1.6385377077546006,0.12040279366348867,1.0,0.5455977841836428,False,False
PPAN-P2RY11,-0.35376722917972003,-1.141313591036194,0.27681335811104224,1.0,0.7009211950516282,False,False
PPARA,0.2591093323024909,1.6298036820024946,0.1261890025631106,1.0,0.5529092989693747,False,False
PPARD,0.05174276359055785,0.362990671528181,0.722875888305245,1.0,0.9262513776109655,False,False
PPARG,0.6448658506385911,1.1731160333711765,0.25407128714693766,1.0,0.6852569974745769,False,False
PPARGC1A,0.16513029765281928,0.7496706519200069,0.46749352778691505,1.0,0.8236665993329803,False,False
PPARGC1B,0.08612529603765307,0.452584621485975,0.6560864654527048,1.0,0.904446040036765,False,False
PPAT,-0.12917019160893695,-1.8724105447759196,0.07603218350192732,1.0,0.47773738687216794,False,False
PPBP,0.6147993563938594,0.7844722203922617,0.4437029821971629,1.0,0.8121890040476338,False,False
PPBPP2,0.4198537020999493,1.040796367276116,0.3088862510488744,1.0,0.7278475917021038,False,False
PPCDC,-0.3968116359107725,-1.7218998260957958,0.09860325518171519,1.0,0.517819056246371,False,False
PPCS,-0.3240542112890248,-1.9546322817231443,0.06694181440603035,1.0,0.45522962803084743,False,False
PPDPF,-0.4130943566747014,-1.6628929545089326,0.11054699408034764,1.0,0.532593141253943,False,False
PPEF1,-0.23270705752516818,-0.537105903537807,0.5999054551119495,1.0,0.8834279303891521,False,False
PPEF2,0.3618414766486051,0.711703233164333,0.48471490466117073,1.0,0.8323046152162158,False,False
PPFIA1,0.0793125311568792,1.1729471491003725,0.25461181529092186,1.0,0.685980496650937,False,False
PPFIA2,-0.5844852771332896,-2.886053446787638,0.011927929579615942,1.0,0.26303767472147793,False,False
PPFIA3,-0.6151906027603928,-2.871589930873615,0.008720849681467729,1.0,0.23762185765180938,False,False
PPFIA4,0.464809382232267,0.8482537035646918,0.40506421639278806,1.0,0.7921788851472984,False,False
PPFIBP1,0.11070229548910948,0.6425910756375655,0.5269539925765071,1.0,0.8522205264225423,False,False
PPFIBP2,0.32510129299329815,1.7754952148314216,0.10059997766828857,1.0,0.5217211933112462,False,False
PPHLN1,-0.18003280386897735,-1.4318921439229875,0.17225515924069962,1.0,0.6080012599651382,False,False
PPIA,-0.011160657426033893,-0.08193535498309225,0.935645440432019,1.0,0.9826484032715537,False,False
PPIAL4C,-0.7276882191061524,-1.7245656743122426,0.09821030224983927,1.0,0.5171993113518001,False,False
PPIB,0.1427545006489339,1.1431431422217495,0.2710001465241668,1.0,0.6963897009607,False,False
PPIC,0.1496532672195503,1.0409072885044564,0.3106153050350206,1.0,0.7285392842905996,False,False
PPID,0.3389898683184045,2.5301232380818512,0.025715573941618514,1.0,0.32955100041239455,False,False
PPIE,-0.06661726112272337,-0.8675624687335095,0.39833546734140257,1.0,0.7887692685622875,False,False
PPIEL,0.45709867364746115,1.3404075131763362,0.20732273740061835,1.0,0.6419580585140833,False,False
PPIF,-0.3522080902622786,-3.3085919965762898,0.003180152884455556,1.0,0.17732050422641438,False,False
PPIG,0.09312236966954757,0.5060287024653953,0.6216143529515976,1.0,0.8911461393532479,False,False
PPIH,-0.0232083912316563,-0.09885523591046456,0.9230040031209436,1.0,0.9794873511185811,False,False
PPIL1,-0.271223321736735,-1.6724787575841369,0.10950122086381674,1.0,0.5321532426564123,False,False
PPIL2,-0.007412412264050872,-0.059993683108967535,0.9529094486049234,1.0,0.9875707418240713,False,False
PPIL3,-0.2123016926277188,-1.8846499223126483,0.07852164485399289,1.0,0.48250227928956835,False,False
PPIL4,-0.12829813436870197,-0.7843441671216622,0.4425295564573932,1.0,0.8121890040476338,False,False
PPIL6,0.39832362113906594,2.2713509260436737,0.03455147603703085,1.0,0.35991526712544364,False,False
PPIP5K1,-0.009408977724370438,-0.06390198546420668,0.9497514414403153,1.0,0.9873725725104984,False,False
PPIP5K2,-0.6187724175908116,-2.697578630859916,0.019596624504434966,1.0,0.30397337796386564,False,False
PPL,0.40312608545972317,0.6891037642671376,0.4976618825690554,1.0,0.8410789199832139,False,False
PPM1A,-0.06718117918091071,-0.6774744942455542,0.5051132376836054,1.0,0.8440289146604012,False,False
PPM1B,0.3810969251161467,3.084299844725008,0.008706060425240874,1.0,0.23762185765180938,False,False
PPM1D,0.5016847176652544,2.240205588705338,0.041196589081000136,1.0,0.38334194271728755,False,False
PPM1E,-0.4239181501414757,-1.1428860223032962,0.26844805835281327,1.0,0.6961303951753844,False,False
PPM1F,-0.15563985968522953,-1.5511619326937816,0.13744280069904055,1.0,0.5693084831855507,False,False
PPM1G,0.5118636210198817,2.256065593208138,0.04983772331348782,1.0,0.41309115758078707,False,False
PPM1H,0.0265112045107605,0.1412080718079599,0.8891890896539251,1.0,0.9728558586481735,False,False
PPM1J,-0.5638143238361044,-1.014789513285489,0.32683056738868055,1.0,0.7413473811376369,False,False
PPM1K,0.20657544915957082,1.51921000303721,0.14953363704240782,1.0,0.5854329533910967,False,False
PPM1L,-0.0568247447659731,-0.4349671216363042,0.6676928171091996,1.0,0.9080825616356281,False,False
PPM1M,0.95504128056717,2.196219540006138,0.05024457999358096,1.0,0.4136915279520726,False,False
PPM1N,0.005399472622863222,0.016548733076702852,0.9869683095656655,1.0,0.9966493567414811,False,False
PPME1,-0.2328611835588923,-1.972663282770364,0.07163951246228505,1.0,0.4662851965100907,False,False
PPOX,-0.12722588288756054,-0.9559971724925902,0.3529425165036943,1.0,0.75906767295212,False,False
PPP1CA,-0.08110865938266976,-0.6314224033564036,0.5375559131908142,1.0,0.856053634573809,False,False
PPP1CB,-0.09805301421145529,-0.41924155458732965,0.68366550951574,1.0,0.9155323265731418,False,False
PPP1CC,0.33347019050338567,3.2283555308201834,0.005467559527032655,1.0,0.1984870397530968,False,False
PPP1R10,0.4338268852060301,1.413891734010707,0.18675817905432932,1.0,0.6232319706162582,False,False
PPP1R11,-0.18634263701659926,-1.6805565118220973,0.11034365657662637,1.0,0.5323117556921261,False,False
PPP1R12A,0.19015806446699113,1.9266726037817061,0.07534875147760796,1.0,0.47608009329794887,False,False
PPP1R12B,-0.004096246229700284,-0.026438579765471544,0.979384688137307,1.0,0.9942059298918788,False,False
